# ASCII text file containing parameters from LOADEST regression models for water-quality constituents 
# (excluding pesticides) analyzed by the USGS National Stream Quality Accounting Network (1996-2000) 
# File is tab-delimited; missing fields are denoted by a period (.)
# The first header contains column names
# The second header contains column formats
# Basin = Basin code
#            miss = Mississippi Basin
#            riog = Rio Grande Basin
#            colo = Colorado Basin
#            colum = Columbia Basin
# Station = Water-quality station number
# Begin = First water year of model period (September-October)
#   Note that the last water year of model period is always 2000
# Parameter = WATSTORE code
# Model = TRUE where data were sufficient for LOADEST to generate a model; 
#         FALSE where data were insufficient for LOADEST to generate a model
# Convergence obtained when successive parameter estimates differ by less than a given tolerance (see Methods for details)
# Converge = TRUE where data were sufficient for LOADEST model to converge;
#            FALSE where data were insufficient for LOADEST model to converge
# N obs = Total number of observations
# N detects = Number of uncensored values
# Mean = Mean load for model period, in pounds per day
# Std = Standard deviation for model period, in pounds per day
# Remaining columns contain parameters as appropriate for regression models from LOADEST
# Units for flow = cubic feet per second
# Flow coefficients relate to median-centered flow, to reduct multicolinearity of flow and squared flow terms
# Median flow is calculated for each solute, based on flow values for days where there is a non-missing concentration
# The median-centered flow is then calculated by:  ln(mean daily flow) minus ln(median flow)
# Note that, because of missing values for individual solutes, the median flow may vary by solute for the same station
# Dectime defined as fractional calendar year minus 1995, i.e. normalized to 1995
#
Basin	Station	Begin	Parameter	Model	Converge	N obs	N detects	Mean	Std	Intercept	ln(flow)	ln(flow)**2	sin(dectime*2*pi)	cos(dectime*2*pi)	dectime
riog	08447410	1996	00930	TRUE	TRUE	49	49	360000	27000	12.589	0.68591	0	0.25937	0.14359	0
riog	08447410	1996	00935	TRUE	TRUE	49	49	7100	470	8.5584	0.89688	0	0.10531	0.059121	0
riog	08447410	1996	00940	TRUE	TRUE	49	49	600000	45000	13.109	0.68098	0	0.2739	0.15397	0
riog	08447410	1996	00945	TRUE	TRUE	49	49	360000	26000	12.598	0.70085	0	0.24347	0.17151	0
riog	08447410	1996	00950	TRUE	TRUE	49	49	720	35	6.3644	0.88624	-0.036809	0	0	0
riog	08447410	1996	00955	TRUE	TRUE	49	49	11000	410	8.9977	1.0082	-0.030217	-0.19277	-0.047434	0
riog	08447410	1996	01000	TRUE	TRUE	48	29	1.3	0.06	-300.29	1.0611	0	-0.045806	-0.076234	0.15017
riog	08447410	1996	01005	TRUE	TRUE	41	41	73	5	3.9838	0.898	0	0	0	0
riog	08447410	1996	01010	FALSE	FALSE	40	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01020	TRUE	TRUE	48	48	200	17	5.0745	0.90732	-0.05438	0	0	0
riog	08447410	1996	01025	FALSE	FALSE	40	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01030	TRUE	TRUE	40	18	1.8	0.27	0.9219	0.92229	-0.073378	0.46922	0.090736	-0.25939
riog	08447410	1996	01035	FALSE	FALSE	41	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01040	TRUE	TRUE	40	22	2.8	0.33	0.83834	0.85974	0	0	0	-0.11676
riog	08447410	1996	01046	FALSE	FALSE	49	6	.	.	.	.	.	.	.	.
riog	08447410	1996	01049	FALSE	FALSE	40	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01056	TRUE	TRUE	41	25	2.9	0.51	0.3791	0.84583	0	0.54947	-0.30519	0
riog	08447410	1996	01060	TRUE	TRUE	41	40	5.8	0.43	1.4937	1.0524	-0.072794	0	0	0
riog	08447410	1996	01065	TRUE	TRUE	41	20	2.9	0.36	0.86695	0.82033	0	0	0	-0.14672
riog	08447410	1996	01075	FALSE	FALSE	41	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01080	TRUE	TRUE	49	49	2200	140	7.4961	0.80618	-0.033289	0.19637	0.1382	0
riog	08447410	1996	01085	TRUE	TRUE	49	19	13	1	2.1109	0.91346	0	0	0	0
riog	08447410	1996	01095	FALSE	FALSE	40	0	.	.	.	.	.	.	.	.
riog	08447410	1996	01106	TRUE	TRUE	41	25	3.3	0.48	0.50622	0.9876	0	0	0	0
riog	08447410	1996	01130	TRUE	TRUE	49	49	54	3	3.8136	0.80035	-0.045273	0.17675	0.10058	0
riog	08447410	1996	01145	FALSE	FALSE	49	6	.	.	.	.	.	.	.	.
riog	08447410	1996	22703	TRUE	TRUE	40	38	2.8	0.19	0.75228	0.97287	-0.032808	0.17295	0.22938	0
riog	08447410	1996	29801	TRUE	TRUE	48	48	130000	5900	11.494	1.1745	-0.078894	-0.072725	0.14258	0
riog	08447410	1996	39086	TRUE	TRUE	49	49	130000	5100	11.51	1.2113	-0.088649	-0.033378	0.096971	-0.029741
riog	08447410	1996	70300	TRUE	TRUE	49	49	1700000	140000	14.133	0.7326	0	0.26442	0.13795	0
riog	08447410	1996	80154	TRUE	TRUE	45	43	440000	2200000	8.9133	1.5706	0.14557	0	0	-0.25083
riog	08450900	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
riog	08450900	1996	00453	TRUE	TRUE	28	28	1200000	30000	13.81	1.0017	0.06278	0	0	-0.025583
riog	08450900	1996	00608	TRUE	TRUE	28	19	260	27	5.0768	1.0451	0	0	0	0
riog	08450900	1996	00613	TRUE	TRUE	28	11	84	2	4.1586	1.0243	0.044065	0	0	-0.0064403
riog	08450900	1996	00623	TRUE	TRUE	28	17	1400	94	7.0009	0.97501	0	0	0	0.0090554
riog	08450900	1996	00625	TRUE	TRUE	28	20	1700	130	7.1381	0.94087	0	0	0	0.02607
riog	08450900	1996	00631	TRUE	TRUE	28	28	2300	180	7.7621	0.7949	0	0.44726	-0.17316	-0.16984
riog	08450900	1996	00665	TRUE	TRUE	28	14	130	37	4.2399	2.4779	-1.1673	0	0	0
riog	08450900	1996	00666	FALSE	FALSE	28	3	.	.	.	.	.	.	.	.
riog	08450900	1996	00671	TRUE	TRUE	28	15	14	3	2.0536	0.81969	0	0	0	0
riog	08450900	1996	00915	TRUE	TRUE	28	28	580000	4200	13.141	1.002	0	0	0	-0.034991
riog	08450900	1996	00925	TRUE	TRUE	28	28	180000	2400	11.942	1.0594	-0.027964	-0.024924	-0.017622	-0.035441
riog	08450900	1996	00930	TRUE	TRUE	28	28	1000000	20000	13.763	1.0735	-0.050712	0	0	-0.07139
riog	08450900	1996	00935	TRUE	TRUE	28	28	39000	480	10.45	1.0305	0	0	0	-0.049026
riog	08450900	1996	00940	TRUE	TRUE	28	28	1200000	25000	13.972	1.0528	-0.03303	-0.026598	-0.020906	-0.069231
riog	08450900	1996	00945	TRUE	TRUE	28	28	1700000	46000	14.291	1.0548	-0.046258	0	0	-0.064754
riog	08450900	1996	00950	TRUE	TRUE	28	28	6300	96	8.6859	1.0138	0	0	0	-0.071842
riog	08450900	1996	00955	TRUE	TRUE	28	28	100000	2500	11.385	1.0052	0	-0.076056	0.000040555	-0.020303
riog	08450900	1996	01000	TRUE	TRUE	28	28	20	1	2.7611	1.0379	0	-0.26804	-0.02919	0
riog	08450900	1996	01005	TRUE	TRUE	16	16	930	30	6.7459	1.1023	-0.042333	0	0	-0.057584
riog	08450900	1996	01010	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01020	TRUE	TRUE	28	28	1300	24	7.1026	1.0593	-0.049342	0	0	-0.052297
riog	08450900	1996	01025	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01030	TRUE	TRUE	16	15	20	5	1.9841	0.92346	0	0	0	0.28267
riog	08450900	1996	01035	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01040	TRUE	TRUE	16	10	11	3	1.9815	1.9265	-0.48665	0	0	0
riog	08450900	1996	01046	FALSE	FALSE	28	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01049	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01056	TRUE	TRUE	16	16	430	210	3.9788	2.1609	-0.73448	-2.2811	-0.33059	0.39027
riog	08450900	1996	01060	TRUE	TRUE	16	16	56	1	3.9044	1.0055	0	0.044112	0.010321	-0.043015
riog	08450900	1996	01065	TRUE	TRUE	16	16	11	1	2.6099	0.9478	0	0.062654	-0.28879	-0.23942
riog	08450900	1996	01075	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01080	TRUE	TRUE	28	28	10000	240	9.158	1.0264	-0.032214	0	0	-0.050465
riog	08450900	1996	01085	TRUE	TRUE	28	7	58	6	3.7003	1.2485	0	-0.0067061	0.15228	0
riog	08450900	1996	01095	FALSE	FALSE	16	0	.	.	.	.	.	.	.	.
riog	08450900	1996	01106	TRUE	TRUE	16	8	10	1	1.2025	1.0678	0	0.046392	-1.4567	0
riog	08450900	1996	01130	TRUE	TRUE	28	28	380	11	5.8875	1.0744	-0.047031	0	0	-0.068773
riog	08450900	1996	01145	FALSE	FALSE	28	1	.	.	.	.	.	.	.	.
riog	08450900	1996	22703	TRUE	TRUE	16	16	27	0	3.2965	1.0311	0	0	0	-0.10278
riog	08450900	1996	29801	TRUE	TRUE	28	28	980000	13000	13.627	0.98089	0	0.0025736	-0.038131	-0.019206
riog	08450900	1996	39086	TRUE	TRUE	28	28	970000	10000	13.625	0.99407	0	0	0	-0.02593
riog	08450900	1996	70300	TRUE	TRUE	28	28	5800000	130000	15.49	0.87719	0	0.061184	-0.17646	-0.063189
riog	08450900	1996	80154	TRUE	TRUE	27	27	41000	5200	10.783	0.38008	0	0.70839	-0.51724	-0.28527
riog	08459200	1998	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
riog	08459200	1998	00453	TRUE	TRUE	31	31	1600000	43000	13.827	1.0401	-0.041983	0.091531	0.039426	0
riog	08459200	1998	00608	TRUE	TRUE	31	30	1400	1800	6.8358	0.12228	0.22177	0.070196	0.45086	0
riog	08459200	1998	00613	TRUE	TRUE	31	24	210	110	279.36	0.12739	0.16973	0	0	-0.13722
riog	08459200	1998	00623	TRUE	TRUE	31	31	4000	540	7.9242	0.68819	0.068946	0.023477	0.18498	0
riog	08459200	1998	00625	TRUE	TRUE	31	31	10000	120000	8.3585	0.91451	0.11149	0	0	0
riog	08459200	1998	00631	TRUE	TRUE	31	30	6600	610	8.2428	0.93841	0	-0.24208	0.28163	0
riog	08459200	1998	00665	TRUE	TRUE	31	31	3500	140000	7.3042	0.97763	0.10221	-0.10453	0.31489	0
riog	08459200	1998	00666	TRUE	TRUE	31	31	1200	48	6.9069	0.42311	0	-0.051356	0.27595	0
riog	08459200	1998	00671	TRUE	TRUE	30	30	1100	74	6.8417	0.50441	0	-0.09355	0.40765	0
riog	08459200	1998	00915	TRUE	TRUE	57	57	790000	47000	13.284	1.0001	-0.05416	0.074585	0.038057	-0.016343
riog	08459200	1998	00925	TRUE	TRUE	57	57	210000	27000	12.148	0.97114	-0.11639	0.087026	-0.026224	-0.046175
riog	08459200	1998	00930	TRUE	TRUE	57	57	1100000	170000	13.968	0.99686	-0.17835	0.099268	-0.062682	-0.083466
riog	08459200	1998	00935	TRUE	TRUE	57	57	51000	1900	10.676	1.0155	-0.037002	0.027569	-0.084374	-0.066246
riog	08459200	1998	00940	TRUE	TRUE	57	57	1300000	240000	14.107	0.9879	-0.18365	0.1064	-0.062159	-0.065465
riog	08459200	1998	00945	TRUE	TRUE	57	57	1900000	350000	14.488	0.96919	-0.14005	0.094666	-0.010637	-0.067046
riog	08459200	1998	00950	TRUE	TRUE	57	56	6800	760	8.8855	1.1119	-0.11746	0	0	-0.11197
riog	08459200	1998	00955	TRUE	TRUE	57	57	130000	11000	11.626	1.4585	-0.17626	-0.26964	-0.38676	-0.14803
riog	08459200	1998	01000	TRUE	TRUE	31	31	28	1	2.7625	0.90416	0	0.0017868	-0.32439	0
riog	08459200	1998	01005	TRUE	TRUE	19	19	1100	50	238.95	0.95386	-0.029868	0.15516	-0.17224	-0.11629
riog	08459200	1998	01010	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
riog	08459200	1998	01020	TRUE	TRUE	31	31	1800	180	7.0817	0.95286	-0.075969	0.15167	0.013076	0
riog	08459200	1998	01025	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
riog	08459200	1998	01030	TRUE	FALSE	19	8	15	2	1721.1	1.2055	-0.074928	0	0	-0.85997
riog	08459200	1998	01035	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
riog	08459200	1998	01040	TRUE	TRUE	19	16	18	2	-294.96	0.99773	0	0	0	0.14867
riog	08459200	1998	01046	FALSE	FALSE	31	1	.	.	.	.	.	.	.	.
riog	08459200	1998	01049	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
riog	08459200	1998	01056	TRUE	TRUE	19	14	37	8	3.3113	0.4508	0	-0.015159	0.62469	0
riog	08459200	1998	01060	TRUE	TRUE	19	19	61	3	209.07	0.82156	0	0.36374	-0.2767	-0.10279
riog	08459200	1998	01065	TRUE	TRUE	19	18	18	1	2.3512	1.1161	-0.053383	0	0	0
riog	08459200	1998	01075	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
riog	08459200	1998	01080	TRUE	TRUE	31	31	13000	800	9.0233	1.0496	-0.10421	0.19373	0.033034	0
riog	08459200	1998	01085	TRUE	TRUE	31	10	98	17	489.07	0.94551	0	0	0	-0.2426
riog	08459200	1998	01095	FALSE	FALSE	19	1	.	.	.	.	.	.	.	.
riog	08459200	1998	01106	TRUE	TRUE	19	18	95	14	-842.52	-0.45139	0.30701	0	0	0.42356
riog	08459200	1998	01130	TRUE	TRUE	31	31	410	73	5.515	1.0101	-0.098344	0.27224	-0.10388	0
riog	08459200	1998	01145	FALSE	FALSE	31	6	.	.	.	.	.	.	.	.
riog	08459200	1998	22703	TRUE	TRUE	19	18	28	1	303.89	0.81839	0	0.36921	-0.19301	-0.15058
riog	08459200	1998	29801	TRUE	TRUE	31	31	1400000	35000	13.659	1.038	-0.042231	0.079157	0.040542	0
riog	08459200	1998	39086	TRUE	TRUE	31	31	1300000	36000	13.629	1.0384	-0.041383	0.091955	0.039347	0
riog	08459200	1998	70300	TRUE	TRUE	31	31	6700000	600000	170.45	0.93493	-0.086488	0.1405	-0.073562	-0.077586
riog	08459200	1998	80154	TRUE	TRUE	30	30	4800000	3400000	12.863	1.9664	0	0	0	0
riog	08461300	1996	00452	FALSE	FALSE	1	1	.	.	.	.	.	.	.	.
riog	08461300	1996	00453	TRUE	TRUE	28	28	1300000	27000	13.744	1.043	0	0.040787	0.10197	0.018086
riog	08461300	1996	00608	TRUE	TRUE	27	26	720	80	6.2225	0.55897	0	0.12284	-0.53309	0
riog	08461300	1996	00613	TRUE	TRUE	27	18	220	49	4.7539	0.9454	0	0	0	0
riog	08461300	1996	00623	TRUE	TRUE	27	27	3600	180	8.1217	0.96785	0	0	0	-0.053458
riog	08461300	1996	00625	TRUE	TRUE	28	28	6400	190	8.5814	1.0236	0	-0.11184	-0.1011	-0.028226
riog	08461300	1996	00631	TRUE	TRUE	27	20	1500	430	6.6162	0.96789	0	0	0	0
riog	08461300	1996	00665	TRUE	TRUE	28	27	580	80	5.8656	1.1587	0	-0.14234	-0.23857	0
riog	08461300	1996	00666	TRUE	TRUE	27	15	160	34	4.5366	0.61861	0	0.35044	-0.36916	0
riog	08461300	1996	00671	TRUE	TRUE	27	24	64	19	3.6072	-0.1585	0	0.39137	-0.71339	0
riog	08461300	1996	00915	TRUE	TRUE	28	28	670000	10000	13.162	1.0285	0	0.062146	0.0021245	-0.015562
riog	08461300	1996	00925	TRUE	TRUE	28	28	210000	6000	12.077	1.0127	0	0.046972	-0.11192	-0.04678
riog	08461300	1996	00930	TRUE	TRUE	28	28	1200000	39000	13.955	1.0071	0	0.03579	-0.15949	-0.096406
riog	08461300	1996	00935	TRUE	TRUE	28	28	55000	1000	10.847	1.0372	-0.020896	-0.032235	-0.018257	-0.053616
riog	08461300	1996	00940	TRUE	TRUE	28	28	1400000	42000	14.115	1.0099	0	0.019334	-0.15428	-0.084876
riog	08461300	1996	00945	TRUE	TRUE	28	28	2100000	47000	14.546	1.0193	0	0.03753	-0.12732	-0.097594
riog	08461300	1996	00950	TRUE	TRUE	28	28	6900	170	8.8202	1.0486	0	0.030556	-0.12139	-0.09515
riog	08461300	1996	00955	TRUE	TRUE	28	28	100000	5200	11.288	1.0194	-0.051376	0	0	0
riog	08461300	1996	01000	TRUE	TRUE	28	28	25	1	3.0684	0.96638	0	-0.22265	-0.19548	-0.029171
riog	08461300	1996	01005	TRUE	TRUE	23	23	1200	30	6.8985	1.0291	-0.038667	0	0	-0.021061
riog	08461300	1996	01010	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01020	TRUE	TRUE	27	27	1900	38	7.5161	1.0329	0	0.0014487	-0.069872	-0.074881
riog	08461300	1996	01025	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01030	TRUE	TRUE	23	9	17	7	2.0865	1.0418	0.19236	0	0	0
riog	08461300	1996	01035	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01040	TRUE	TRUE	23	20	15	2	2.3401	1.0587	0	0	0	0
riog	08461300	1996	01046	FALSE	FALSE	28	3	.	.	.	.	.	.	.	.
riog	08461300	1996	01049	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01056	TRUE	TRUE	23	23	36	4	3.3468	0.3559	0	0.13934	-0.49933	0
riog	08461300	1996	01060	TRUE	TRUE	23	22	67	2	4.0493	1.0142	0	0.0038813	-0.11023	-0.042633
riog	08461300	1996	01065	TRUE	TRUE	23	21	16	1	2.456	1.0048	0	0	0	0
riog	08461300	1996	01075	FALSE	FALSE	23	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01080	TRUE	TRUE	28	28	12000	300	9.2765	1.0222	0	0.047916	-0.073467	-0.052203
riog	08461300	1996	01085	TRUE	TRUE	28	14	80	10	4.0038	1.0577	0	0	0	0
riog	08461300	1996	01095	FALSE	FALSE	22	0	.	.	.	.	.	.	.	.
riog	08461300	1996	01106	TRUE	TRUE	23	11	13	1	2.1961	0.85898	0	0	0	0
riog	08461300	1996	01130	TRUE	TRUE	28	28	430	17	6.0992	1.0261	0	0.0078942	-0.16583	-0.11489
riog	08461300	1996	01145	FALSE	FALSE	28	3	.	.	.	.	.	.	.	.
riog	08461300	1996	22703	TRUE	TRUE	22	22	31	1	3.368	1.0865	0	0	0	-0.074305
riog	08461300	1996	29801	TRUE	TRUE	27	27	1100000	20000	13.58	1.0402	0	0.038447	0.089671	0.015565
riog	08461300	1996	39086	TRUE	TRUE	28	28	1100000	21000	13.55	1.0421	0	0.043237	0.10572	0.017729
riog	08461300	1996	70300	TRUE	TRUE	28	28	6600000	140000	15.624	1.0135	0	0.035672	-0.099907	-0.068263
riog	08461300	1996	80154	TRUE	TRUE	27	27	220000	220000	11.565	0.91557	0.31302	-0.32114	-0.19608	0
riog	08470400	1996	00452	FALSE	FALSE	1	1	.	.	.	.	.	.	.	.
riog	08470400	1996	00453	TRUE	TRUE	51	51	270000	16000	12.446	0.78472	-0.095513	0.074531	0.037121	0
riog	08470400	1996	00608	TRUE	TRUE	51	40	120	22	3.7807	1.5857	0	0.074748	0.48652	0
riog	08470400	1996	00613	TRUE	TRUE	51	51	160	17	4.9529	1.0099	0	0.40342	0.30297	-0.065354
riog	08470400	1996	00623	TRUE	TRUE	51	51	660	23	6.1413	1.1155	0	0.059546	0.055105	0.043725
riog	08470400	1996	00625	TRUE	TRUE	51	51	1700	130	7.1823	1.086	0	0	0	0
riog	08470400	1996	00631	TRUE	TRUE	51	51	4100	240	8.1363	0.92578	0	0.21414	0.17943	0
riog	08470400	1996	00665	TRUE	TRUE	51	51	760	56	6.1598	1.1207	0	0	0	0.088938
riog	08470400	1996	00666	TRUE	TRUE	51	51	390	20	5.3855	1.0864	0	0.064276	0.33312	0.138
riog	08470400	1996	00671	TRUE	TRUE	51	51	360	23	5.4031	1.069	0	0.051375	0.28442	0.10222
riog	08470400	1996	00915	TRUE	TRUE	51	51	190000	10000	12.232	0.63758	-0.12752	0.10835	-0.0058842	-0.033392
riog	08470400	1996	00925	TRUE	TRUE	51	51	77000	2900	11.355	0.63337	-0.2365	0	0	-0.040315
riog	08470400	1996	00930	TRUE	TRUE	51	51	560000	21000	13.352	0.6386	-0.22515	0	0	-0.050362
riog	08470400	1996	00935	TRUE	TRUE	51	51	12000	360	9.2426	0.85205	0	0.050195	-0.015045	0
riog	08470400	1996	00940	TRUE	TRUE	51	51	790000	28000	13.707	0.67604	-0.27109	0	0	-0.052198
riog	08470400	1996	00945	TRUE	TRUE	51	51	700000	36000	13.562	0.5892	-0.18575	0.090308	-0.024385	-0.04403
riog	08470400	1996	00950	TRUE	TRUE	51	51	900	25	6.696	0.71515	0	0	0	0
riog	08470400	1996	00955	TRUE	TRUE	51	51	25000	990	10.017	0.74793	0	0	0	0
riog	08470400	1996	01000	TRUE	TRUE	51	51	9	1	1.752	1.1573	0	0.0042156	-0.11606	0.076095
riog	08470400	1996	01005	TRUE	TRUE	38	38	90	6	4.4329	1.1575	-0.21161	0	0	0
riog	08470400	1996	01010	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01020	TRUE	TRUE	51	51	1300	54	7.1955	0.68431	-0.21362	0	0	0
riog	08470400	1996	01025	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01030	TRUE	TRUE	38	24	2.9	0.27	1.2261	0.78182	0	0	0	-0.22074
riog	08470400	1996	01035	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01040	TRUE	TRUE	38	33	4.6	0.24	1.5367	0.86206	0	0	0	-0.09925
riog	08470400	1996	01046	FALSE	FALSE	51	1	.	.	.	.	.	.	.	.
riog	08470400	1996	01049	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01056	TRUE	TRUE	38	31	8	2	1.6891	1.2151	-0.49527	-0.091025	0.55665	0
riog	08470400	1996	01060	TRUE	TRUE	38	38	19	1	2.8982	0.61595	0	0.14537	-0.028399	0
riog	08470400	1996	01065	TRUE	TRUE	38	35	4.1	0.27	1.7231	0.88831	-0.19554	0	0	-0.18327
riog	08470400	1996	01075	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01080	TRUE	TRUE	51	51	4000	210	8.3632	0.57923	-0.16316	0.095284	-0.013314	-0.037597
riog	08470400	1996	01085	TRUE	TRUE	50	26	26	2	2.9977	0.95105	0	0	0	0
riog	08470400	1996	01095	FALSE	FALSE	38	0	.	.	.	.	.	.	.	.
riog	08470400	1996	01106	TRUE	TRUE	36	24	7.3	2	0.93358	0.46872	0	-0.36973	-0.14557	0.22447
riog	08470400	1996	01130	TRUE	TRUE	51	51	120	5	4.867	0.6777	-0.2232	0	0	-0.038484
riog	08470400	1996	01145	TRUE	TRUE	51	46	1.7	0.1	0.28761	0.74144	0	0	0	0.050655
riog	08470400	1996	22703	TRUE	TRUE	38	38	9	1	2.3394	0.58743	-0.15983	0.15861	0.023413	-0.061392
riog	08470400	1996	29801	TRUE	TRUE	51	51	230000	9600	12.247	0.71483	0	0.096177	0.021285	0
riog	08470400	1996	39086	TRUE	TRUE	51	51	220000	13000	12.247	0.77772	-0.091545	0.074478	0.033911	0
riog	08470400	1996	70300	TRUE	TRUE	51	51	2600000	100000	14.898	0.67987	-0.22544	0	0	-0.047741
riog	08470400	1996	80154	TRUE	TRUE	51	51	460000	67000	12.568	1.2488	0	0	0	0
riog	08475000	1996	00452	FALSE	FALSE	5	5	.	.	.	.	.	.	.	.
riog	08475000	1996	00453	TRUE	TRUE	35	35	81000	4000	11.305	0.88499	-0.020227	0.012498	0.084211	0
riog	08475000	1996	00608	TRUE	TRUE	35	26	28	17	1.5536	1.396	0.16584	0	0	0
riog	08475000	1996	00613	TRUE	TRUE	35	21	13	18	0.3866	1.5936	0.25374	0.4312	0.93082	0
riog	08475000	1996	00623	TRUE	TRUE	35	35	180	9	5.0794	0.9792	0	0	0	0
riog	08475000	1996	00625	TRUE	TRUE	35	34	360	27	6.0689	0.9676	0	0.12094	0.14051	-0.098578
riog	08475000	1996	00631	TRUE	TRUE	35	16	6500	13000	2.438	2.1778	0.48042	0.7641	2.0943	0
riog	08475000	1996	00665	TRUE	TRUE	35	35	80	6	4.2515	1.0053	0	0	0	0
riog	08475000	1996	00666	TRUE	TRUE	35	31	59	11	2.3701	1.1139	0	-0.18728	0.3153	0.36646
riog	08475000	1996	00671	TRUE	TRUE	35	34	54	13	1.4951	1.0405	0	-0.45425	0.22058	0.53798
riog	08475000	1996	00915	TRUE	TRUE	35	35	40000	2000	10.731	0.87856	-0.02651	0.079504	0.056403	-0.036338
riog	08475000	1996	00925	TRUE	TRUE	35	35	12000	610	9.5458	0.846	-0.029381	0.089391	-0.053862	-0.048456
riog	08475000	1996	00930	TRUE	TRUE	35	35	69000	3400	11.429	0.8532	-0.027406	0.080415	-0.066664	-0.084875
riog	08475000	1996	00935	TRUE	TRUE	35	35	3200	72	8.1373	0.97644	0	0	0	-0.038046
riog	08475000	1996	00940	TRUE	TRUE	34	34	92000	4100	11.547	0.86175	-0.025851	0	0	-0.055223
riog	08475000	1996	00945	TRUE	TRUE	34	34	120000	7000	11.877	0.89603	-0.019663	0.088319	-0.049935	-0.079061
riog	08475000	1996	00950	TRUE	TRUE	34	34	330	17	5.8879	0.97467	0	0.092356	-0.19098	-0.07352
riog	08475000	1996	00955	TRUE	TRUE	35	35	5900	330	8.5514	0.94976	0	-0.22086	-0.26673	0
riog	08475000	1996	01000	TRUE	TRUE	35	35	2.1	0.15	0.63964	0.91412	0	-0.234	-0.071315	0
riog	08475000	1996	01005	TRUE	TRUE	29	29	56	3	3.8389	0.94497	0	0.035492	-0.12918	0
riog	08475000	1996	01010	FALSE	FALSE	29	0	.	.	.	.	.	.	.	.
riog	08475000	1996	01020	TRUE	TRUE	34	34	150	7	5.2814	0.84758	-0.025185	0	0	-0.081436
riog	08475000	1996	01025	FALSE	FALSE	29	0	.	.	.	.	.	.	.	.
riog	08475000	1996	01030	TRUE	TRUE	29	20	0.88	0.08	-0.52387	1.0193	0	0.28507	0.059863	0
riog	08475000	1996	01035	FALSE	FALSE	29	0	.	.	.	.	.	.	.	.
riog	08475000	1996	01040	TRUE	TRUE	29	26	0.77	0.07	-0.18444	0.9845	0	0.21112	-0.19598	-0.10891
riog	08475000	1996	01046	FALSE	FALSE	35	3	.	.	.	.	.	.	.	.
riog	08475000	1996	01049	FALSE	FALSE	29	0	.	.	.	.	.	.	.	.
riog	08475000	1996	01056	TRUE	TRUE	29	12	1.2	0.25	-1.3708	0.99853	0	0	0	0.29569
riog	08475000	1996	01060	TRUE	TRUE	29	28	3.3	0.17	1.2815	0.88384	-0.026356	0.07191	-0.1488	-0.066059
riog	08475000	1996	01065	TRUE	TRUE	29	28	0.89	0.07	-0.084765	0.99581	0	0.15875	-0.12315	-0.091388
riog	08475000	1996	01075	FALSE	FALSE	29	0	.	.	.	.	.	.	.	.
riog	08475000	1996	01080	TRUE	TRUE	35	35	670	33	6.7369	0.85935	-0.027365	0.1007	-0.051275	-0.064553
riog	08475000	1996	01085	TRUE	TRUE	35	10	3.3	0.35	1.0485	1.0008	0	-0.16151	-0.02129	0
riog	08475000	1996	01095	FALSE	FALSE	28	1	.	.	.	.	.	.	.	.
riog	08475000	1996	01106	TRUE	TRUE	29	13	1.1	0.11	-0.56394	1.1503	0	0	0	0
riog	08475000	1996	01130	TRUE	TRUE	35	35	22	1	3.3228	0.87348	-0.026141	0.12806	-0.17755	-0.076037
riog	08475000	1996	01145	FALSE	FALSE	35	2	.	.	.	.	.	.	.	.
